# #initialSiteID,finalSiteID,s_x[ang.],s_y[ang.],s_z[ang.],freq[Hz]
3177,1513,0.9999990389,0.0000000000,-0.9999977815,3.2754920976e+11
3177,3198,-0.9999996676,0.0000000000,-0.9999977815,1.1059549655e+12
3178,1514,-1.0000002963,0.0000000000,0.9999996676,3.2754920976e+11
3178,3197,0.9999977815,0.0000000000,0.9999996676,2.3489831238e+12
3179,1517,0.9999990389,0.0000000000,0.9999996676,8.3120763698e+10
3179,3194,-0.9999996676,0.0000000000,0.9999996676,1.9823557133e+11
3180,1518,-1.0000002963,0.0000000000,-0.9999977815,3.2754920976e+11
3180,3193,0.9999977815,0.0000000000,-0.9999977815,1.1059549655e+12
3181,1515,-1.0000002963,0.0000000000,-0.9999977815,3.2754920976e+11
3181,3200,0.9999977815,0.0000000000,-0.9999977815,3.2754920976e+11
3182,1516,0.9999990389,0.0000000000,0.9999996676,3.2754920976e+11
3182,3199,-0.9999996676,0.0000000000,0.9999996676,3.2754920976e+11
3183,1519,-1.0000002963,0.0000000000,0.9999996676,4.1298642124e+11
3183,3196,0.9999977815,0.0000000000,0.9999996676,1.1947870728e+12
3184,1520,0.9999990389,0.0000000000,-0.9999977815,8.0635297747e+08
3184,3195,-0.9999996676,0.0000000000,-0.9999977815,9.0542983766e+08
3185,1533,-0.9999977815,0.9999990389,0.0000000000,2.0210164798e+11
3185,3210,-0.9999977815,-0.9999996676,0.0000000000,8.3120763698e+10
3186,1534,0.9999996676,-1.0000002963,0.0000000000,2.3489831238e+12
3186,3209,0.9999996676,0.9999977815,0.0000000000,9.5154077036e+10
3187,1529,0.9999996676,0.9999990389,0.0000000000,1.1059549655e+12
3187,3214,0.9999996676,-0.9999996676,0.0000000000,3.2754920976e+11
3188,1530,-0.9999977815,-1.0000002963,0.0000000000,2.2259284232e+11
3188,3213,-0.9999977815,0.9999977815,0.0000000000,3.8386525377e+10
3189,1535,-0.9999977815,-1.0000002963,0.0000000000,3.2754920976e+11
3189,3212,-0.9999977815,0.9999977815,0.0000000000,3.2754920976e+11
3190,1536,0.9999996676,0.9999990389,0.0000000000,2.3489831238e+12
3190,3211,0.9999996676,-0.9999996676,0.0000000000,3.2754920976e+11
3191,1531,0.9999996676,-1.0000002963,0.0000000000,2.0919451260e+12
3191,3216,0.9999996676,0.9999977815,0.0000000000,1.4275161493e+11
3192,1532,-0.9999977815,0.9999990389,0.0000000000,3.8228098852e+11
3192,3215,-0.9999977815,-0.9999996676,0.0000000000,1.9823557133e+11
3193,1503,-0.9999977815,0.0000000000,-1.0000002963,1.4275161493e+11
3193,3180,-0.9999977815,0.0000000000,0.9999977815,1.4275161493e+11
3194,1504,0.9999996676,0.0000000000,0.9999990389,3.8228098852e+11
3194,3179,0.9999996676,0.0000000000,-0.9999996676,1.9823557133e+11
3195,1499,0.9999996676,0.0000000000,-1.0000002963,2.2259284232e+11
3195,3184,0.9999996676,0.0000000000,0.9999977815,1.4334321228e+10
3196,1500,-0.9999977815,0.0000000000,0.9999990389,8.3120763698e+10
3196,3183,-0.9999977815,0.0000000000,-0.9999996676,8.3120763698e+10
3197,1501,-0.9999977815,0.0000000000,0.9999990389,3.8386525377e+10
3197,3178,-0.9999977815,0.0000000000,-0.9999996676,3.8386525377e+10
3198,1502,0.9999996676,0.0000000000,-1.0000002963,1.4275161493e+11
3198,3177,0.9999996676,0.0000000000,0.9999977815,1.4275161493e+11
3199,1497,0.9999996676,0.0000000000,0.9999990389,3.2754920976e+11
3199,3182,0.9999996676,0.0000000000,-0.9999996676,3.2754920976e+11
3200,1498,-0.9999977815,0.0000000000,-1.0000002963,9.5154077036e+10
3200,3181,-0.9999977815,0.0000000000,0.9999977815,3.2754920976e+11
3201,1489,0.0000000000,0.9999990389,0.9999996676,2.3489831238e+12
3201,3174,0.0000000000,-0.9999996676,0.9999996676,3.2754920976e+11
3202,1490,0.0000000000,-1.0000002963,-0.9999977815,1.1059549655e+12
3202,3173,0.0000000000,0.9999977815,-0.9999977815,3.2754920976e+11
3203,1493,0.0000000000,0.9999990389,-0.9999977815,2.3489831238e+12
3203,3170,0.0000000000,-0.9999996676,-0.9999977815,1.1059549655e+12
3204,1494,0.0000000000,-1.0000002963,0.9999996676,1.4275161493e+11
3204,3169,0.0000000000,0.9999977815,0.9999996676,1.4275161493e+11
3205,1491,0.0000000000,-1.0000002963,0.9999996676,7.6623211398e+11
3205,3176,0.0000000000,0.9999977815,0.9999996676,7.9971085071e+10
3206,1492,0.0000000000,0.9999990389,-0.9999977815,3.2754920976e+11
3206,3175,0.0000000000,-0.9999996676,-0.9999977815,1.1059549655e+12
3207,1495,0.0000000000,-1.0000002963,-0.9999977815,3.8228098852e+11
3207,3172,0.0000000000,0.9999977815,-0.9999977815,2.0210164798e+11
3208,1496,0.0000000000,0.9999990389,0.9999996676,1.1059549655e+12
3208,3171,0.0000000000,-0.9999996676,0.9999996676,3.2754920976e+11
3209,1509,0.9999990389,-0.9999977815,0.0000000000,8.0635297747e+08
3209,3186,-0.9999996676,-0.9999977815,0.0000000000,8.0635297747e+08
3210,1510,-1.0000002963,0.9999996676,0.0000000000,4.1298642124e+11
3210,3185,0.9999977815,0.9999996676,0.0000000000,1.1947870728e+12
3211,1505,0.9999990389,0.9999996676,0.0000000000,3.2754920976e+11
3211,3190,-0.9999996676,0.9999996676,0.0000000000,3.2754920976e+11
3212,1506,-1.0000002963,-0.9999977815,0.0000000000,3.2754920976e+11
3212,3189,0.9999977815,-0.9999977815,0.0000000000,3.2754920976e+11
3213,1511,-1.0000002963,-0.9999977815,0.0000000000,3.2754920976e+11
3213,3188,0.9999977815,-0.9999977815,0.0000000000,2.3489831238e+12
3214,1512,0.9999990389,0.9999996676,0.0000000000,3.2754920976e+11
3214,3187,-0.9999996676,0.9999996676,0.0000000000,3.2754920976e+11
3215,1507,-1.0000002963,0.9999996676,0.0000000000,8.3120763698e+10
3215,3192,0.9999977815,0.9999996676,0.0000000000,1.9823557133e+11
3216,1508,0.9999990389,-0.9999977815,0.0000000000,3.2754920976e+11
3216,3191,-0.9999996676,-0.9999977815,0.0000000000,1.1059549655e+12
3217,1767,0.0000000000,-0.9999977815,0.9999990389,1.9823557133e+11
3217,2964,0.0000000000,-0.9999977815,-0.9999990389,3.8228098852e+11
3218,1768,0.0000000000,0.9999996676,-1.0000002963,1.1947870728e+12
3218,2963,0.0000000000,0.9999996676,1.0000002963,1.1947870728e+12
3219,1763,0.0000000000,0.9999996676,0.9999990389,3.8228098852e+11
3219,2968,0.0000000000,0.9999996676,-0.9999990389,1.9823557133e+11
3220,1764,0.0000000000,-0.9999977815,-1.0000002963,3.8228098852e+11
3220,2967,0.0000000000,-0.9999977815,1.0000002963,8.3120763698e+10
3221,1765,0.0000000000,-0.9999977815,-1.0000002963,8.0635297747e+08
3221,2962,0.0000000000,-0.9999977815,1.0000002963,9.0542983766e+08
3222,1766,0.0000000000,0.9999996676,0.9999990389,3.8386525377e+10
3222,2961,0.0000000000,0.9999996676,-0.9999990389,8.0302504667e+09
3223,1761,0.0000000000,0.9999996676,-1.0000002963,1.9364095514e+12
3223,2966,0.0000000000,0.9999996676,1.0000002963,1.1947870728e+12
3224,1762,0.0000000000,-0.9999977815,0.9999990389,1.1947870728e+12
3224,2965,0.0000000000,-0.9999977815,-0.9999990389,1.9364095514e+12
3225,1753,0.9999990389,0.0000000000,-0.9999977815,1.9364095514e+12
3225,2958,-0.9999990389,0.0000000000,-0.9999977815,1.1947870728e+12
3226,1754,-1.0000002963,0.0000000000,0.9999996676,4.1298642124e+11
3226,2957,1.0000002963,0.0000000000,0.9999996676,1.1947870728e+12
3227,1757,0.9999990389,0.0000000000,0.9999996676,1.9823557133e+11
3227,2954,-0.9999990389,0.0000000000,0.9999996676,8.3120763698e+10
3228,1758,-1.0000002963,0.0000000000,-0.9999977815,4.1298642124e+11
3228,2953,1.0000002963,0.0000000000,-0.9999977815,1.1947870728e+12
3229,1755,-1.0000002963,0.0000000000,-0.9999977815,1.1947870728e+12
3229,2960,1.0000002963,0.0000000000,-0.9999977815,1.1947870728e+12
3230,1756,0.9999990389,0.0000000000,0.9999996676,4.1298642124e+11
3230,2959,-0.9999990389,0.0000000000,0.9999996676,1.1947870728e+12
3231,1759,-1.0000002963,0.0000000000,0.9999996676,4.1298642124e+11
3231,2956,1.0000002963,0.0000000000,0.9999996676,4.1298642124e+11
3232,1760,0.9999990389,0.0000000000,-0.9999977815,4.1298642124e+11
3232,2955,-0.9999990389,0.0000000000,-0.9999977815,1.1947870728e+12
3233,1773,-0.9999977815,0.9999990389,0.0000000000,7.9971085071e+10
3233,2970,-0.9999977815,-0.9999990389,0.0000000000,7.9971085071e+10
3234,1774,0.9999996676,-1.0000002963,0.0000000000,8.0635297747e+08
3234,2969,0.9999996676,1.0000002963,0.0000000000,9.0542983766e+08
3235,1769,0.9999996676,0.9999990389,0.0000000000,3.2754920976e+11
3235,2974,0.9999996676,-0.9999990389,0.0000000000,1.1059549655e+12
3236,1770,-0.9999977815,-1.0000002963,0.0000000000,2.3489831238e+12
3236,2973,-0.9999977815,1.0000002963,0.0000000000,2.3489831238e+12
3237,1775,-0.9999977815,-1.0000002963,0.0000000000,8.3120763698e+10
3237,2972,-0.9999977815,1.0000002963,0.0000000000,1.9823557133e+11
3238,1776,0.9999996676,0.9999990389,0.0000000000,1.1059549655e+12
3238,2971,0.9999996676,-0.9999990389,0.0000000000,2.3489831238e+12
3239,1771,0.9999996676,-1.0000002963,0.0000000000,1.1059549655e+12
3239,2976,0.9999996676,1.0000002963,0.0000000000,2.3489831238e+12
3240,1772,-0.9999977815,0.9999990389,0.0000000000,1.4275161493e+11
3240,2975,-0.9999977815,-0.9999990389,0.0000000000,1.4275161493e+11
3241,1743,-0.9999977815,0.0000000000,-1.0000002963,4.1298642124e+11
3241,2940,-0.9999977815,0.0000000000,1.0000002963,1.1947870728e+12
3242,1744,0.9999996676,0.0000000000,0.9999990389,1.1059549655e+12
3242,2939,0.9999996676,0.0000000000,-0.9999990389,3.2754920976e+11
3243,1739,0.9999996676,0.0000000000,-1.0000002963,2.3489831238e+12
3243,2944,0.9999996676,0.0000000000,1.0000002963,2.3489831238e+12
3244,1740,-0.9999977815,0.0000000000,0.9999990389,2.0210164798e+11
3244,2943,-0.9999977815,0.0000000000,-0.9999990389,8.3120763698e+10
3245,1741,-0.9999977815,0.0000000000,0.9999990389,4.1298642124e+11
3245,2938,-0.9999977815,0.0000000000,-0.9999990389,1.1947870728e+12
3246,1742,0.9999996676,0.0000000000,-1.0000002963,1.9364095514e+12
3246,2937,0.9999996676,0.0000000000,1.0000002963,1.1947870728e+12
3247,1737,0.9999996676,0.0000000000,0.9999990389,2.5587342005e+10
3247,2942,0.9999996676,0.0000000000,-0.9999990389,2.1504569935e+10
3248,1738,-0.9999977815,0.0000000000,-1.0000002963,1.6095584075e+10
3248,2941,-0.9999977815,0.0000000000,1.0000002963,3.8386525377e+10
3249,1729,0.0000000000,0.9999990389,0.9999996676,3.2754920976e+11
3249,2934,0.0000000000,-0.9999990389,0.9999996676,2.3489831238e+12
3250,1730,0.0000000000,-1.0000002963,-0.9999977815,2.3489831238e+12
3250,2933,0.0000000000,1.0000002963,-0.9999977815,1.1059549655e+12
3251,1733,0.0000000000,0.9999990389,-0.9999977815,1.4275161493e+11
3251,2930,0.0000000000,-0.9999990389,-0.9999977815,2.0919451260e+12
3252,1734,0.0000000000,-1.0000002963,0.9999996676,1.9823557133e+11
3252,2929,0.0000000000,1.0000002963,0.9999996676,3.8228098852e+11
3253,1731,0.0000000000,-1.0000002963,0.9999996676,2.3489831238e+12
3253,2936,0.0000000000,1.0000002963,0.9999996676,9.5154077036e+10
3254,1732,0.0000000000,0.9999990389,-0.9999977815,8.3120763698e+10
3254,2935,0.0000000000,-0.9999990389,-0.9999977815,1.9823557133e+11
3255,1735,0.0000000000,-1.0000002963,-0.9999977815,9.0542983766e+08
3255,2932,0.0000000000,1.0000002963,-0.9999977815,8.0635297747e+08
3256,1736,0.0000000000,0.9999990389,0.9999996676,8.0302504667e+09
3256,2931,0.0000000000,-0.9999990389,0.9999996676,8.0302504667e+09
3257,1749,0.9999990389,-0.9999977815,0.0000000000,4.1298642124e+11
3257,2946,-0.9999990389,-0.9999977815,0.0000000000,1.1947870728e+12
3258,1750,-1.0000002963,0.9999996676,0.0000000000,1.1947870728e+12
3258,2945,1.0000002963,0.9999996676,0.0000000000,4.1298642124e+11
3259,1745,0.9999990389,0.9999996676,0.0000000000,4.1298642124e+11
3259,2950,-0.9999990389,0.9999996676,0.0000000000,1.1947870728e+12
3260,1746,-1.0000002963,-0.9999977815,0.0000000000,4.1298642124e+11
3260,2949,1.0000002963,-0.9999977815,0.0000000000,1.1947870728e+12
3261,1751,-1.0000002963,-0.9999977815,0.0000000000,4.1298642124e+11
3261,2948,1.0000002963,-0.9999977815,0.0000000000,1.1947870728e+12
3262,1752,0.9999990389,0.9999996676,0.0000000000,1.1947870728e+12
3262,2947,-0.9999990389,0.9999996676,0.0000000000,1.1947870728e+12
3263,1747,-1.0000002963,0.9999996676,0.0000000000,4.1298642124e+11
3263,2952,1.0000002963,0.9999996676,0.0000000000,4.1298642124e+11
3264,1748,0.9999990389,-0.9999977815,0.0000000000,8.3120763698e+10
3264,2951,-0.9999990389,-0.9999977815,0.0000000000,1.9823557133e+11
3265,2007,0.0000000000,-0.9999977815,0.9999990389,9.5154077036e+10
3265,2724,0.0000000000,-0.9999977815,-0.9999990389,3.2754920976e+11
3266,2008,0.0000000000,0.9999996676,-0.9999977815,3.8386525377e+10
3266,2723,0.0000000000,0.9999996676,1.0000002963,3.8386525377e+10
3267,2003,0.0000000000,0.9999996676,0.9999990389,9.0542983766e+08
3267,2728,0.0000000000,0.9999996676,-0.9999990389,8.0635297747e+08
3268,2004,0.0000000000,-0.9999977815,-0.9999977815,9.0542983766e+08
3268,2727,0.0000000000,-0.9999977815,1.0000002963,8.0635297747e+08
3269,2005,0.0000000000,-0.9999977815,-0.9999977815,1.9364095514e+12
3269,2722,0.0000000000,-0.9999977815,1.0000002963,1.1947870728e+12
3270,2006,0.0000000000,0.9999996676,0.9999990389,1.1947870728e+12
3270,2721,0.0000000000,0.9999996676,-0.9999990389,1.1947870728e+12
3271,2001,0.0000000000,0.9999996676,-0.9999977815,1.6095584075e+10
3271,2726,0.0000000000,0.9999996676,1.0000002963,1.6095584075e+10
3272,2002,0.0000000000,-0.9999977815,0.9999990389,3.2754920976e+11
3272,2725,0.0000000000,-0.9999977815,-0.9999990389,3.2754920976e+11
3273,1993,0.9999990389,0.0000000000,-0.9999977815,7.9971085071e+10
3273,2718,-0.9999990389,0.0000000000,-0.9999977815,7.9971085071e+10
3274,1994,-0.9999977815,0.0000000000,0.9999996676,4.1298642124e+11
3274,2717,1.0000002963,0.0000000000,0.9999996676,4.1298642124e+11
3275,1997,0.9999990389,0.0000000000,0.9999996676,1.1059549655e+12
3275,2714,-0.9999990389,0.0000000000,0.9999996676,3.2754920976e+11
3276,1998,-0.9999977815,0.0000000000,-0.9999977815,3.8228098852e+11
3276,2713,1.0000002963,0.0000000000,-0.9999977815,8.3120763698e+10
3277,1995,-0.9999977815,0.0000000000,-0.9999977815,9.5154077036e+10
3277,2720,1.0000002963,0.0000000000,-0.9999977815,3.2754920976e+11
3278,1996,0.9999990389,0.0000000000,0.9999996676,1.1947870728e+12
3278,2719,-0.9999990389,0.0000000000,0.9999996676,4.1298642124e+11
3279,1999,-0.9999977815,0.0000000000,0.9999996676,3.8228098852e+11
3279,2716,1.0000002963,0.0000000000,0.9999996676,8.3120763698e+10
3280,2000,0.9999990389,0.0000000000,-0.9999977815,4.1298642124e+11
3280,2715,-0.9999990389,0.0000000000,-0.9999977815,4.1298642124e+11
3281,2013,-0.9999977815,0.9999990389,0.0000000000,2.1504569935e+10
3281,2730,-0.9999977815,-0.9999990389,0.0000000000,3.8228098852e+11
3282,2014,0.9999996676,-0.9999977815,0.0000000000,8.3120763698e+10
3282,2729,0.9999996676,1.0000002963,0.0000000000,3.8228098852e+11
3283,2009,0.9999996676,0.9999990389,0.0000000000,1.9823557133e+11
3283,2734,0.9999996676,-0.9999990389,0.0000000000,1.9823557133e+11
3284,2010,-0.9999977815,-0.9999977815,0.0000000000,2.0919451260e+12
3284,2733,-0.9999977815,1.0000002963,0.0000000000,2.0919451260e+12
3285,2015,-0.9999977815,-0.9999977815,0.0000000000,8.3120763698e+10
3285,2732,-0.9999977815,1.0000002963,0.0000000000,8.3120763698e+10
3286,2016,0.9999996676,0.9999990389,0.0000000000,2.3489831238e+12
3286,2731,0.9999996676,-0.9999990389,0.0000000000,1.1059549655e+12
3287,2011,0.9999996676,-0.9999977815,0.0000000000,1.4275161493e+11
3287,2736,0.9999996676,1.0000002963,0.0000000000,2.0210164798e+11
3288,2012,-0.9999977815,0.9999990389,0.0000000000,3.8228098852e+11
3288,2735,-0.9999977815,-0.9999990389,0.0000000000,1.9823557133e+11
3289,1983,-0.9999977815,0.0000000000,-0.9999977815,2.5587342005e+10
3289,2700,-0.9999977815,0.0000000000,1.0000002963,2.5587342005e+10
3290,1984,0.9999996676,0.0000000000,0.9999990389,9.5154077036e+10
3290,2699,0.9999996676,0.0000000000,-0.9999990389,1.1059549655e+12
3291,1979,0.9999996676,0.0000000000,-0.9999977815,9.0542983766e+08
3291,2704,0.9999996676,0.0000000000,1.0000002963,9.0542983766e+08
3292,1980,-0.9999977815,0.0000000000,0.9999990389,3.8386525377e+10
3292,2703,-0.9999977815,0.0000000000,-0.9999990389,1.6095584075e+10
3293,1981,-0.9999977815,0.0000000000,0.9999990389,8.3120763698e+10
3293,2698,-0.9999977815,0.0000000000,-0.9999990389,8.3120763698e+10
3294,1982,0.9999996676,0.0000000000,-0.9999977815,1.6095584075e+10
3294,2697,0.9999996676,0.0000000000,1.0000002963,1.6095584075e+10
3295,1977,0.9999996676,0.0000000000,0.9999990389,1.1947870728e+12
3295,2702,0.9999996676,0.0000000000,-0.9999990389,4.1298642124e+11
3296,1978,-0.9999977815,0.0000000000,-0.9999977815,1.1947870728e+12
3296,2701,-0.9999977815,0.0000000000,1.0000002963,1.9364095514e+12
3297,1969,0.0000000000,0.9999990389,0.9999996676,8.3120763698e+10
3297,2694,0.0000000000,-0.9999990389,0.9999996676,1.9823557133e+11
3298,1970,0.0000000000,-0.9999977815,-0.9999977815,3.2754920976e+11
3298,2693,0.0000000000,1.0000002963,-0.9999977815,2.3489831238e+12
3299,1973,0.0000000000,0.9999990389,-0.9999977815,3.8228098852e+11
3299,2690,0.0000000000,-0.9999990389,-0.9999977815,1.9823557133e+11
3300,1974,0.0000000000,-0.9999977815,0.9999996676,1.4275161493e+11
3300,2689,0.0000000000,1.0000002963,0.9999996676,1.4275161493e+11
3301,1971,0.0000000000,-0.9999977815,0.9999996676,2.0919451260e+12
3301,2696,0.0000000000,1.0000002963,0.9999996676,2.0919451260e+12
3302,1972,0.0000000000,0.9999990389,-0.9999977815,8.3120763698e+10
3302,2695,0.0000000000,-0.9999990389,-0.9999977815,8.3120763698e+10
3303,1975,0.0000000000,-0.9999977815,-0.9999977815,3.2754920976e+11
3303,2692,0.0000000000,1.0000002963,-0.9999977815,2.3489831238e+12
3304,1976,0.0000000000,0.9999990389,0.9999996676,8.0302504667e+09
3304,2691,0.0000000000,-0.9999990389,0.9999996676,8.0302504667e+09
3305,1989,0.9999990389,-0.9999977815,0.0000000000,4.1298642124e+11
3305,2706,-0.9999990389,-0.9999977815,0.0000000000,4.1298642124e+11
3306,1990,-0.9999977815,0.9999996676,0.0000000000,3.2754920976e+11
3306,2705,1.0000002963,0.9999996676,0.0000000000,3.2754920976e+11
3307,1985,0.9999990389,0.9999996676,0.0000000000,1.1947870728e+12
3307,2710,-0.9999990389,0.9999996676,0.0000000000,4.1298642124e+11
3308,1986,-0.9999977815,-0.9999977815,0.0000000000,1.9823557133e+11
3308,2709,1.0000002963,-0.9999977815,0.0000000000,8.3120763698e+10
3309,1991,-0.9999977815,-0.9999977815,0.0000000000,1.1947870728e+12
3309,2708,1.0000002963,-0.9999977815,0.0000000000,4.1298642124e+11
3310,1992,0.9999990389,0.9999996676,0.0000000000,3.8386525377e+10
3310,2707,-0.9999990389,0.9999996676,0.0000000000,3.8386525377e+10
3311,1987,-0.9999977815,0.9999996676,0.0000000000,2.0210164798e+11
3311,2712,1.0000002963,0.9999996676,0.0000000000,8.3120763698e+10
3312,1988,0.9999990389,-0.9999977815,0.0000000000,1.9823557133e+11
3312,2711,-0.9999990389,-0.9999977815,0.0000000000,8.3120763698e+10
3313,2247,0.0000000000,-0.9999977815,1.0000002963,3.8386525377e+10
3313,2484,0.0000000000,-0.9999977815,-0.9999990389,4.5863724289e+09
3314,2248,0.0000000000,0.9999996676,-1.0000002963,1.1947870728e+12
3314,2483,0.0000000000,0.9999996676,0.9999977815,1.1947870728e+12
3315,2243,0.0000000000,0.9999996676,1.0000002963,3.2754920976e+11
3315,2488,0.0000000000,0.9999996676,-0.9999990389,2.3489831238e+12
3316,2244,0.0000000000,-0.9999977815,-1.0000002963,1.3734235627e+11
3316,2487,0.0000000000,-0.9999977815,0.9999977815,2.0919451260e+12
3317,2245,0.0000000000,-0.9999977815,-1.0000002963,7.9971085071e+10
3317,2482,0.0000000000,-0.9999977815,0.9999977815,7.9971085071e+10
3318,2246,0.0000000000,0.9999996676,1.0000002963,3.2754920976e+11
3318,2481,0.0000000000,0.9999996676,-0.9999990389,3.2754920976e+11
3319,2241,0.0000000000,0.9999996676,-1.0000002963,3.8228098852e+11
3319,2486,0.0000000000,0.9999996676,0.9999977815,2.0210164798e+11
3320,2242,0.0000000000,-0.9999977815,1.0000002963,1.9364095514e+12
3320,2485,0.0000000000,-0.9999977815,-0.9999990389,1.1947870728e+12
3321,2233,1.0000002963,0.0000000000,-0.9999977815,1.1947870728e+12
3321,2478,-0.9999990389,0.0000000000,-0.9999977815,1.9364095514e+12
3322,2234,-1.0000002963,0.0000000000,0.9999996676,1.9823557133e+11
3322,2477,0.9999977815,0.0000000000,0.9999996676,8.3120763698e+10
3323,2237,1.0000002963,0.0000000000,0.9999996676,1.4275161493e+11
3323,2474,-0.9999990389,0.0000000000,0.9999996676,2.0210164798e+11
3324,2238,-1.0000002963,0.0000000000,-0.9999977815,8.0635297747e+08
3324,2473,0.9999977815,0.0000000000,-0.9999977815,8.0635297747e+08
3325,2235,-1.0000002963,0.0000000000,-0.9999977815,7.9971085071e+10
3325,2480,0.9999977815,0.0000000000,-0.9999977815,7.6623211398e+11
3326,2236,1.0000002963,0.0000000000,0.9999996676,1.1059549655e+12
3326,2479,-0.9999990389,0.0000000000,0.9999996676,3.2754920976e+11
3327,2239,-1.0000002963,0.0000000000,0.9999996676,1.1059549655e+12
3327,2476,0.9999977815,0.0000000000,0.9999996676,3.2754920976e+11
3328,2240,1.0000002963,0.0000000000,-0.9999977815,2.0210164798e+11
3328,2475,-0.9999990389,0.0000000000,-0.9999977815,8.3120763698e+10
3329,2253,-0.9999977815,1.0000002963,0.0000000000,2.3489831238e+12
